InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536474,P1027,Skincare Kit,3,2024-09-23 00:00:00,36.16,12028,USA
536474,P1007,Water Bottle,2,2024-09-23 00:00:00,8.32,12028,USA
536475,P1007,Water Bottle,2,2024-10-27 00:00:00,8.39,12028,USA
536475,P1052,Kids Backpack,3,2024-10-27 00:00:00,20.37,12028,USA
536475,P1015,Kitchen Scale,2,2024-10-27 00:00:00,15.61,12028,USA
536476,P1052,Kids Backpack,2,2024-06-23 00:00:00,21.73,12029,United Kingdom
536477,P1045,Cable Organizer,2,2024-07-16 00:00:00,5.95,12030,Germany
536477,P1015,Kitchen Scale,4,2024-07-16 00:00:00,15.22,12030,Germany
536478,P1003,Desk Lamp,1,2024-08-02 00:00:00,17.12,12030,Germany
536478,P1009,Sunglasses,4,2024-08-02 00:00:00,21.59,12030,Germany
536479,P1052,Kids Backpack,4,2024-11-08 00:00:00,20.12,12030,Germany
536479,P1028,Perfume,1,2024-11-08 00:00:00,39.28,12030,Germany
536479,P1022,Cushion Cover,1,2024-11-08 00:00:00,10.14,12030,Germany
536479,P1035,Wine Glasses (Set),2,2024-11-08 00:00:00,23.89,12030,Germany
536479,P1003,Desk Lamp,3,2024-11-08 00:00:00,17.33,12030,Germany
536480,P1031,Gym Bag,4,2024-11-20 00:00:00,28.25,12030,Germany
536480,P1058,Humidifier,4,2024-11-20 00:00:00,32.78,12030,Germany
536480,P1038,Wall Clock,4,2024-11-20 00:00:00,22.59,12030,Germany
536480,P1057,Desk Fan,1,2024-11-20 00:00:00,19.55,12030,Germany
536480,P1011,Throw Blanket,4,2024-11-20 00:00:00,27.99,12030,Germany
C536481,P1000,Ceramic Mug,-1,2024-04-13 00:00:00,6.68,12031,United Kingdom
536481,P1034,Cookbook,1,2024-04-13 00:00:00,14.55,12031,United Kingdom
536481,P1012,Phone Stand,2,2024-04-13 00:00:00,7.85,12031,United Kingdom
536481,P1058,Humidifier,2,2024-04-13 00:00:00,36.1,12031,United Kingdom
536481,P1060,Storage Bins (Set),1,2024-04-13 00:00:00,19.26,12031,United Kingdom
536482,P1041,Desk Mat,2,2024-06-03 00:00:00,13.9,12031,United Kingdom
536482,P1029,Leather Belt,2,2024-06-03 00:00:00,19.39,12031,United Kingdom
536483,P1056,Sticky Notes Pack,2,2024-09-29 00:00:00,4.17,12032,USA
536483,P1018,Table Clock,2,2024-09-29 00:00:00,19.83,12032,USA
536484,P1015,Kitchen Scale,7,2024-02-16 00:00:00,16.78,12033,United Kingdom
536484,P1024,Reusable Straws,4,2024-02-16 00:00:00,4.64,12033,United Kingdom
536484,P1054,Journal,9,2024-02-16 00:00:00,9.05,12033,United Kingdom
536485,P1043,Webcam,9,2024-03-29 00:00:00,36.75,12033,United Kingdom
C536485,P1001,Leather Wallet,-3,2024-03-29 00:00:00,22.28,12033,United Kingdom
536486,P1059,Nightlight,9,2024-05-09 00:00:00,10.6,12033,United Kingdom
536486,P1054,Journal,5,2024-05-09 00:00:00,9.44,12033,United Kingdom
536486,P1046,Power Bank,9,2024-05-09 00:00:00,23.55,12033,United Kingdom
536486,P1050,Puzzle 1000pc,4,2024-05-09 00:00:00,13.5,12033,United Kingdom
536487,P1052,Kids Backpack,7,2024-07-23 00:00:00,22.36,12033,United Kingdom
536488,P1037,String Lights,5,2024-08-11 00:00:00,14.12,12033,United Kingdom
536488,P1027,Skincare Kit,10,2024-08-11 00:00:00,35.73,12033,United Kingdom
536488,P1052,Kids Backpack,6,2024-08-11 00:00:00,21.07,12033,United Kingdom
536489,P1002,Wireless Mouse,5,2024-08-18 00:00:00,14.14,12033,United Kingdom
536490,P1039,Diffuser,7,2024-09-20 00:00:00,28.54,12033,United Kingdom
536490,P1021,Desk Organizer,7,2024-09-20 00:00:00,16.17,12033,United Kingdom
536490,P1007,Water Bottle,9,2024-09-20 00:00:00,8.84,12033,United Kingdom
536490,P1014,Coffee Grinder,3,2024-09-20 00:00:00,31.0,12033,United Kingdom
536490,P1011,Throw Blanket,6,2024-09-20 00:00:00,27.87,12033,United Kingdom
536491,P1013,Travel Pillow,4,2024-02-06 00:00:00,11.38,12034,Spain
536491,P1004,Notebook Set,10,2024-02-06 00:00:00,5.3,12034,Spain
536492,P1009,Sunglasses,5,2024-02-10 00:00:00,20.98,12034,Spain
536492,P1007,Water Bottle,4,2024-02-10 00:00:00,8.51,12034,Spain
536492,P1008,Backpack,10,2024-02-10 00:00:00,45.53,12034,Spain
536492,P1026,Makeup Brush Set,6,2024-02-10 00:00:00,21.48,12034,Spain
536493,P1043,Webcam,3,2024-04-03 00:00:00,41.29,12034,Spain
536493,P1060,Storage Bins (Set),11,2024-04-03 00:00:00,17.31,12034,Spain
536494,P1052,Kids Backpack,8,2024-07-26 00:00:00,20.21,12034,Spain
536494,P1012,Phone Stand,3,2024-07-26 00:00:00,7.52,12034,Spain
536494,P1002,Wireless Mouse,3,2024-07-26 00:00:00,14.54,12034,Spain
536495,P1060,Storage Bins (Set),7,2024-10-20 00:00:00,17.55,12034,Spain
536495,P1026,Makeup Brush Set,8,2024-10-20 00:00:00,22.84,12034,Spain
536495,P1028,Perfume,7,2024-10-20 00:00:00,39.62,12034,Spain
536495,P1017,Umbrella,6,2024-10-20 00:00:00,11.41,12034,Spain
536495,P1038,Wall Clock,11,2024-10-20 00:00:00,24.19,12034,Spain
536496,P1036,Cheese Board,11,2024-11-22 00:00:00,20.05,12034,Spain
536496,P1032,Resistance Bands,6,2024-11-22 00:00:00,12.12,12034,Spain
536497,P1051,Art Supplies Set,11,2024-12-11 00:00:00,26.33,12034,Spain
536497,P1023,Wall Art Print,11,2024-12-11 00:00:00,21.1,12034,Spain
536498,P1020,Plant Pot,2,2024-02-02 00:00:00,12.17,12035,France
536499,P1043,Webcam,6,2024-02-17 00:00:00,38.67,12035,France
536499,P1031,Gym Bag,5,2024-02-17 00:00:00,31.13,12035,France
536499,P1047,Earbuds,7,2024-02-17 00:00:00,46.43,12035,France
536499,P1024,Reusable Straws,6,2024-02-17 00:00:00,4.63,12035,France
536500,P1039,Diffuser,2,2024-03-16 00:00:00,28.52,12035,France
536501,P1034,Cookbook,4,2024-05-13 00:00:00,14.42,12035,France
536502,P1009,Sunglasses,4,2024-05-28 00:00:00,22.15,12035,France
536503,P1043,Webcam,6,2024-06-23 00:00:00,37.52,12035,France
536503,P1051,Art Supplies Set,4,2024-06-23 00:00:00,26.33,12035,France
536503,P1041,Desk Mat,3,2024-06-23 00:00:00,15.1,12035,France
536504,P1029,Leather Belt,7,2024-10-19 00:00:00,19.68,12035,France
536504,P1018,Table Clock,3,2024-10-19 00:00:00,18.71,12035,France
536505,P1003,Desk Lamp,4,2024-10-24 00:00:00,17.52,12035,France
536506,P1007,Water Bottle,2,2024-11-16 00:00:00,8.79,12035,France
536506,P1005,Bluetooth Speaker,7,2024-11-16 00:00:00,29.39,12035,France
536506,P1059,Nightlight,7,2024-11-16 00:00:00,10.19,12035,France
536506,P1025,Hair Dryer,4,2024-11-16 00:00:00,27.45,12035,France
536506,P1030,Running Socks,4,2024-11-16 00:00:00,5.7,12035,France
536507,P1009,Sunglasses,1,2024-09-04 00:00:00,22.08,12036,United Kingdom
536507,P1005,Bluetooth Speaker,1,2024-09-04 00:00:00,31.05,12036,United Kingdom
536507,P1003,Desk Lamp,2,2024-09-04 00:00:00,17.18,12036,United Kingdom
536507,P1022,Cushion Cover,2,2024-09-04 00:00:00,9.77,12036,United Kingdom
536508,P1030,Running Socks,1,2024-09-11 00:00:00,5.58,12036,United Kingdom
536508,P1036,Cheese Board,2,2024-09-11 00:00:00,21.24,12036,United Kingdom
536508,P1007,Water Bottle,1,2024-09-11 00:00:00,9.01,12036,United Kingdom
536509,P1010,Scented Candle,1,2024-04-23 00:00:00,8.22,12037,Germany
536509,P1056,Sticky Notes Pack,2,2024-04-23 00:00:00,4.17,12037,Germany
536509,P1036,Cheese Board,1,2024-04-23 00:00:00,21.59,12037,Germany
536510,P1034,Cookbook,4,2024-06-27 00:00:00,15.37,12038,USA
536510,P1027,Skincare Kit,3,2024-06-27 00:00:00,34.8,12038,USA
536511,P1051,Art Supplies Set,4,2024-08-11 00:00:00,28.44,12038,USA
536511,P1041,Desk Mat,2,2024-08-11 00:00:00,14.98,12038,USA
536512,P1034,Cookbook,3,2024-08-22 00:00:00,15.57,12038,USA
536512,P1009,Sunglasses,2,2024-08-22 00:00:00,21.86,12038,USA
536512,P1053,Water Color Kit,3,2024-08-22 00:00:00,16.23,12038,USA
536512,P1033,Protein Shaker,2,2024-08-22 00:00:00,8.22,12038,USA
536512,P1020,Plant Pot,4,2024-08-22 00:00:00,11.79,12038,USA
536513,P1019,Photo Frame,1,2024-03-09 00:00:00,9.36,12039,United Kingdom
536513,P1049,Board Game,4,2024-03-09 00:00:00,20.64,12039,United Kingdom
536513,P1025,Hair Dryer,3,2024-03-09 00:00:00,27.87,12039,United Kingdom
536514,P1048,Fitness Tracker,3,2024-03-10 00:00:00,54.01,12039,United Kingdom
536514,P1010,Scented Candle,2,2024-03-10 00:00:00,7.61,12039,United Kingdom
536514,P1055,Pen Set,3,2024-03-10 00:00:00,11.44,12039,United Kingdom
536515,P1003,Desk Lamp,1,2024-05-09 00:00:00,17.6,12039,United Kingdom
536515,P1054,Journal,2,2024-05-09 00:00:00,8.95,12039,United Kingdom
536515,P1050,Puzzle 1000pc,4,2024-05-09 00:00:00,14.45,12039,United Kingdom
536515,P1039,Diffuser,4,2024-05-09 00:00:00,27.35,12039,United Kingdom
536515,P1009,Sunglasses,3,2024-05-09 00:00:00,21.41,12039,United Kingdom
536516,P1035,Wine Glasses (Set),4,2024-06-25 00:00:00,25.59,12039,United Kingdom
536516,P1038,Wall Clock,1,2024-06-25 00:00:00,23.06,12039,United Kingdom
536516,P1007,Water Bottle,4,2024-06-25 00:00:00,8.66,12039,United Kingdom
536517,P1051,Art Supplies Set,3,2024-07-21 00:00:00,25.14,12039,United Kingdom
536517,P1047,Earbuds,4,2024-07-21 00:00:00,49.59,12039,United Kingdom
536517,P1004,Notebook Set,3,2024-07-21 00:00:00,5.36,12039,United Kingdom
536517,P1027,Skincare Kit,3,2024-07-21 00:00:00,35.4,12039,United Kingdom
536518,P1001,Leather Wallet,4,2024-07-26 00:00:00,23.88,12039,United Kingdom
536518,P1060,Storage Bins (Set),2,2024-07-26 00:00:00,19.56,12039,United Kingdom
536518,P1004,Notebook Set,3,2024-07-26 00:00:00,5.03,12039,United Kingdom
C536519,P1017,Umbrella,-2,2024-09-05 00:00:00,10.75,12039,United Kingdom
536519,P1000,Ceramic Mug,1,2024-09-05 00:00:00,6.19,12039,United Kingdom
536519,P1030,Running Socks,1,2024-09-05 00:00:00,6.08,12039,United Kingdom
536519,P1024,Reusable Straws,2,2024-09-05 00:00:00,4.23,12039,United Kingdom
536520,P1045,Cable Organizer,2,2024-03-29 00:00:00,6.09,12040,USA
536520,P1004,Notebook Set,2,2024-03-29 00:00:00,5.61,12040,USA
536520,P1014,Coffee Grinder,1,2024-03-29 00:00:00,32.92,12040,USA
C536521,P1043,Webcam,-2,2024-05-13 00:00:00,40.12,12041,India
536521,P1051,Art Supplies Set,3,2024-05-13 00:00:00,25.92,12041,India
536521,P1047,Earbuds,2,2024-05-13 00:00:00,47.59,12041,India
536521,P1048,Fitness Tracker,3,2024-05-13 00:00:00,58.8,12041,India
536522,P1004,Notebook Set,4,2024-05-15 00:00:00,5.19,12041,India
536522,P1057,Desk Fan,1,2024-05-15 00:00:00,21.04,12041,India
536523,P1032,Resistance Bands,3,2024-07-23 00:00:00,12.41,12041,India
536524,P1036,Cheese Board,4,2024-09-21 00:00:00,20.15,12041,India
536524,P1043,Webcam,3,2024-09-21 00:00:00,37.88,12041,India
536524,P1041,Desk Mat,4,2024-09-21 00:00:00,14.63,12041,India
536524,P1040,Laptop Sleeve,1,2024-09-21 00:00:00,19.07,12041,India
536525,P1018,Table Clock,1,2024-06-14 00:00:00,19.27,12042,United Kingdom
536526,P1031,Gym Bag,9,2024-01-19 00:00:00,27.06,12043,Germany
536526,P1010,Scented Candle,3,2024-01-19 00:00:00,8.1,12043,Germany
536527,P1031,Gym Bag,8,2024-04-21 00:00:00,31.39,12043,Germany
536527,P1048,Fitness Tracker,11,2024-04-21 00:00:00,58.23,12043,Germany
536527,P1030,Running Socks,9,2024-04-21 00:00:00,6.09,12043,Germany
536527,P1044,Monitor Stand,10,2024-04-21 00:00:00,34.45,12043,Germany
536528,P1001,Leather Wallet,6,2024-04-27 00:00:00,23.09,12043,Germany
536528,P1016,Cutting Board,7,2024-04-27 00:00:00,12.71,12043,Germany
536528,P1043,Webcam,11,2024-04-27 00:00:00,37.56,12043,Germany
536528,P1027,Skincare Kit,3,2024-04-27 00:00:00,37.42,12043,Germany
536529,P1002,Wireless Mouse,3,2024-06-30 00:00:00,15.04,12043,Germany
536530,P1001,Leather Wallet,11,2024-09-04 00:00:00,22.15,12043,Germany
536530,P1013,Travel Pillow,6,2024-09-04 00:00:00,12.52,12043,Germany
536530,P1041,Desk Mat,4,2024-09-04 00:00:00,14.96,12043,Germany
536530,P1038,Wall Clock,10,2024-09-04 00:00:00,24.54,12043,Germany
536530,P1058,Humidifier,8,2024-09-04 00:00:00,35.72,12043,Germany
536531,P1019,Photo Frame,4,2024-10-25 00:00:00,9.64,12043,Germany
536531,P1057,Desk Fan,7,2024-10-25 00:00:00,20.59,12043,Germany
536531,P1033,Protein Shaker,5,2024-10-25 00:00:00,8.73,12043,Germany
536532,P1059,Nightlight,5,2024-10-26 00:00:00,10.72,12043,Germany
536532,P1058,Humidifier,5,2024-10-26 00:00:00,36.47,12043,Germany
536532,P1039,Diffuser,10,2024-10-26 00:00:00,27.95,12043,Germany
536533,P1021,Desk Organizer,3,2024-11-06 00:00:00,16.16,12043,Germany
536533,P1050,Puzzle 1000pc,5,2024-11-06 00:00:00,13.26,12043,Germany
536533,P1023,Wall Art Print,8,2024-11-06 00:00:00,19.87,12043,Germany
536533,P1058,Humidifier,9,2024-11-06 00:00:00,32.49,12043,Germany
536533,P1027,Skincare Kit,10,2024-11-06 00:00:00,38.71,12043,Germany
536534,P1042,Keyboard,10,2024-11-14 00:00:00,53.02,12043,Germany
536534,P1039,Diffuser,5,2024-11-14 00:00:00,27.92,12043,Germany
536535,P1041,Desk Mat,5,2024-12-21 00:00:00,14.03,12043,Germany
536535,P1034,Cookbook,9,2024-12-21 00:00:00,14.62,12043,Germany
536536,P1022,Cushion Cover,8,2024-12-27 00:00:00,10.26,12043,Germany
536536,P1033,Protein Shaker,7,2024-12-27 00:00:00,8.09,12043,Germany
536536,P1054,Journal,10,2024-12-27 00:00:00,9.07,12043,Germany
536537,P1005,Bluetooth Speaker,2,2024-09-12 00:00:00,33.19,12044,Germany
536537,P1000,Ceramic Mug,1,2024-09-12 00:00:00,6.06,12044,Germany
536537,P1003,Desk Lamp,1,2024-09-12 00:00:00,18.72,12044,Germany
536537,P1025,Hair Dryer,1,2024-09-12 00:00:00,24.44,12044,Germany
536537,P1042,Keyboard,2,2024-09-12 00:00:00,54.01,12044,Germany
536538,P1017,Umbrella,4,2024-01-17 00:00:00,10.09,12045,United Kingdom
536538,P1049,Board Game,2,2024-01-17 00:00:00,20.79,12045,United Kingdom
536538,P1002,Wireless Mouse,4,2024-01-17 00:00:00,14.57,12045,United Kingdom
536538,P1060,Storage Bins (Set),3,2024-01-17 00:00:00,19.33,12045,United Kingdom
536539,P1053,Water Color Kit,3,2024-06-22 00:00:00,16.4,12045,United Kingdom
536539,P1013,Travel Pillow,3,2024-06-22 00:00:00,11.73,12045,United Kingdom
536539,P1005,Bluetooth Speaker,1,2024-06-22 00:00:00,32.6,12045,United Kingdom
536539,P1049,Board Game,4,2024-06-22 00:00:00,18.32,12045,United Kingdom
536539,P1056,Sticky Notes Pack,2,2024-06-22 00:00:00,3.63,12045,United Kingdom
536540,P1007,Water Bottle,1,2024-09-02 00:00:00,9.42,12045,United Kingdom
536540,P1002,Wireless Mouse,2,2024-09-02 00:00:00,14.92,12045,United Kingdom
536541,P1030,Running Socks,2,2024-09-14 00:00:00,6.28,12045,United Kingdom
536542,P1036,Cheese Board,3,2024-09-19 00:00:00,22.04,12045,United Kingdom
536542,P1051,Art Supplies Set,2,2024-09-19 00:00:00,27.95,12045,United Kingdom
536542,P1032,Resistance Bands,1,2024-09-19 00:00:00,12.74,12045,United Kingdom
536543,P1031,Gym Bag,1,2024-07-26 00:00:00,28.84,12046,Germany
536543,P1054,Journal,2,2024-07-26 00:00:00,8.34,12046,Germany
536544,P1025,Hair Dryer,1,2024-11-15 00:00:00,27.91,12046,Germany
536544,P1001,Leather Wallet,2,2024-11-15 00:00:00,22.52,12046,Germany
536545,P1037,String Lights,4,2024-08-11 00:00:00,13.46,12047,United Kingdom
536545,P1053,Water Color Kit,1,2024-08-11 00:00:00,14.91,12047,United Kingdom
536545,P1000,Ceramic Mug,2,2024-08-11 00:00:00,6.72,12047,United Kingdom
536545,P1003,Desk Lamp,4,2024-08-11 00:00:00,18.75,12047,United Kingdom
536546,P1046,Power Bank,2,2024-08-18 00:00:00,24.37,12047,United Kingdom
536547,P1012,Phone Stand,2,2024-10-20 00:00:00,7.55,12047,United Kingdom
536547,P1052,Kids Backpack,4,2024-10-20 00:00:00,20.74,12047,United Kingdom
536547,P1033,Protein Shaker,3,2024-10-20 00:00:00,8.67,12047,United Kingdom
536547,P1057,Desk Fan,2,2024-10-20 00:00:00,21.44,12047,United Kingdom
536547,P1029,Leather Belt,4,2024-10-20 00:00:00,18.85,12047,United Kingdom
536548,P1051,Art Supplies Set,4,2024-10-23 00:00:00,27.86,12047,United Kingdom
536548,P1013,Travel Pillow,2,2024-10-23 00:00:00,11.35,12047,United Kingdom
536548,P1001,Leather Wallet,4,2024-10-23 00:00:00,21.86,12047,United Kingdom
536548,P1057,Desk Fan,3,2024-10-23 00:00:00,21.33,12047,United Kingdom
536549,P1002,Wireless Mouse,1,2024-11-02 00:00:00,16.06,12047,United Kingdom
536549,P1042,Keyboard,1,2024-11-02 00:00:00,56.39,12047,United Kingdom
536549,P1057,Desk Fan,4,2024-11-02 00:00:00,20.36,12047,United Kingdom
536549,P1052,Kids Backpack,4,2024-11-02 00:00:00,20.2,12047,United Kingdom
536549,P1058,Humidifier,1,2024-11-02 00:00:00,32.59,12047,United Kingdom
536550,P1026,Makeup Brush Set,1,2024-05-25 00:00:00,23.97,12048,Australia
536550,P1030,Running Socks,3,2024-05-25 00:00:00,6.27,12048,Australia
536550,P1040,Laptop Sleeve,4,2024-05-25 00:00:00,17.66,12048,Australia
536551,P1015,Kitchen Scale,2,2024-05-25 00:00:00,14.9,12048,Australia
536551,P1053,Water Color Kit,4,2024-05-25 00:00:00,15.79,12048,Australia
536551,P1005,Bluetooth Speaker,2,2024-05-25 00:00:00,32.22,12048,Australia
536552,P1033,Protein Shaker,1,2024-06-01 00:00:00,8.53,12048,Australia
536553,P1025,Hair Dryer,2,2024-07-16 00:00:00,25.81,12048,Australia
536553,P1008,Backpack,1,2024-07-16 00:00:00,41.82,12048,Australia
536554,P1034,Cookbook,4,2024-08-31 00:00:00,14.68,12048,Australia
536554,P1010,Scented Candle,3,2024-08-31 00:00:00,7.84,12048,Australia
536555,P1022,Cushion Cover,2,2024-09-19 00:00:00,9.05,12048,Australia
536556,P1055,Pen Set,1,2024-09-22 00:00:00,11.91,12048,Australia
536556,P1032,Resistance Bands,1,2024-09-22 00:00:00,12.55,12048,Australia
536556,P1039,Diffuser,1,2024-09-22 00:00:00,26.33,12048,Australia
536556,P1038,Wall Clock,2,2024-09-22 00:00:00,24.37,12048,Australia
536557,P1026,Makeup Brush Set,2,2024-05-18 00:00:00,22.11,12049,United Kingdom
536558,P1059,Nightlight,4,2024-02-09 00:00:00,10.6,12050,Australia
536558,P1019,Photo Frame,11,2024-02-09 00:00:00,8.86,12050,Australia
536558,P1035,Wine Glasses (Set),11,2024-02-09 00:00:00,23.56,12050,Australia
536559,P1027,Skincare Kit,10,2024-02-20 00:00:00,38.97,12050,Australia
536559,P1030,Running Socks,10,2024-02-20 00:00:00,5.48,12050,Australia
536559,P1010,Scented Candle,10,2024-02-20 00:00:00,7.6,12050,Australia
536559,P1040,Laptop Sleeve,8,2024-02-20 00:00:00,19.19,12050,Australia
536560,P1042,Keyboard,8,2024-05-19 00:00:00,50.53,12050,Australia
536560,P1024,Reusable Straws,3,2024-05-19 00:00:00,4.15,12050,Australia
536561,P1024,Reusable Straws,3,2024-05-19 00:00:00,4.57,12050,Australia
536562,P1056,Sticky Notes Pack,4,2024-05-24 00:00:00,3.87,12050,Australia
536562,P1053,Water Color Kit,5,2024-05-24 00:00:00,15.49,12050,Australia
536562,P1026,Makeup Brush Set,4,2024-05-24 00:00:00,22.73,12050,Australia
536562,P1011,Throw Blanket,11,2024-05-24 00:00:00,26.66,12050,Australia
536562,P1013,Travel Pillow,10,2024-05-24 00:00:00,11.69,12050,Australia
536563,P1009,Sunglasses,5,2024-01-21 00:00:00,21.02,12051,United Kingdom
536564,P1029,Leather Belt,7,2024-02-09 00:00:00,18.92,12051,United Kingdom
536564,P1036,Cheese Board,5,2024-02-09 00:00:00,20.29,12051,United Kingdom
536564,P1059,Nightlight,5,2024-02-09 00:00:00,9.47,12051,United Kingdom
536564,P1053,Water Color Kit,2,2024-02-09 00:00:00,15.19,12051,United Kingdom
536565,P1037,String Lights,4,2024-04-20 00:00:00,12.85,12051,United Kingdom
536565,P1021,Desk Organizer,2,2024-04-20 00:00:00,15.34,12051,United Kingdom
536566,P1031,Gym Bag,2,2024-07-04 00:00:00,30.37,12051,United Kingdom
536566,P1007,Water Bottle,2,2024-07-04 00:00:00,8.25,12051,United Kingdom
536566,P1044,Monitor Stand,2,2024-07-04 00:00:00,33.23,12051,United Kingdom
536566,P1051,Art Supplies Set,7,2024-07-04 00:00:00,25.16,12051,United Kingdom
536567,P1047,Earbuds,3,2024-07-23 00:00:00,45.75,12051,United Kingdom
536567,P1040,Laptop Sleeve,7,2024-07-23 00:00:00,18.58,12051,United Kingdom
536567,P1018,Table Clock,5,2024-07-23 00:00:00,19.85,12051,United Kingdom
536568,P1039,Diffuser,7,2024-07-30 00:00:00,26.33,12051,United Kingdom
536568,P1050,Puzzle 1000pc,5,2024-07-30 00:00:00,14.31,12051,United Kingdom
536569,P1002,Wireless Mouse,5,2024-08-09 00:00:00,15.25,12051,United Kingdom
536569,P1030,Running Socks,4,2024-08-09 00:00:00,5.65,12051,United Kingdom
536569,P1037,String Lights,4,2024-08-09 00:00:00,13.37,12051,United Kingdom
536569,P1015,Kitchen Scale,7,2024-08-09 00:00:00,14.89,12051,United Kingdom
536570,P1034,Cookbook,2,2024-08-19 00:00:00,13.73,12051,United Kingdom
536570,P1037,String Lights,4,2024-08-19 00:00:00,13.21,12051,United Kingdom
536570,P1053,Water Color Kit,3,2024-08-19 00:00:00,16.39,12051,United Kingdom
536570,P1020,Plant Pot,7,2024-08-19 00:00:00,13.27,12051,United Kingdom
536570,P1002,Wireless Mouse,4,2024-08-19 00:00:00,14.43,12051,United Kingdom
536571,P1009,Sunglasses,7,2024-10-15 00:00:00,23.07,12051,United Kingdom
536571,P1035,Wine Glasses (Set),5,2024-10-15 00:00:00,25.09,12051,United Kingdom
536571,P1001,Leather Wallet,7,2024-10-15 00:00:00,24.35,12051,United Kingdom
536572,P1015,Kitchen Scale,7,2024-11-05 00:00:00,14.86,12051,United Kingdom
536572,P1045,Cable Organizer,5,2024-11-05 00:00:00,6.73,12051,United Kingdom
536572,P1034,Cookbook,7,2024-11-05 00:00:00,14.51,12051,United Kingdom
536573,P1052,Kids Backpack,11,2024-01-25 00:00:00,22.92,12052,France
536573,P1039,Diffuser,8,2024-01-25 00:00:00,26.42,12052,France
536574,P1003,Desk Lamp,4,2024-02-26 00:00:00,17.03,12052,France
536575,P1042,Keyboard,9,2024-03-22 00:00:00,54.54,12052,France
536575,P1020,Plant Pot,11,2024-03-22 00:00:00,13.37,12052,France
536575,P1052,Kids Backpack,10,2024-03-22 00:00:00,21.41,12052,France
536575,P1005,Bluetooth Speaker,5,2024-03-22 00:00:00,31.16,12052,France
536576,P1017,Umbrella,11,2024-09-26 00:00:00,9.91,12052,France
536576,P1014,Coffee Grinder,7,2024-09-26 00:00:00,35.0,12052,France
536576,P1024,Reusable Straws,11,2024-09-26 00:00:00,4.28,12052,France
536576,P1010,Scented Candle,7,2024-09-26 00:00:00,8.05,12052,France
536576,P1037,String Lights,3,2024-09-26 00:00:00,12.5,12052,France
536577,P1026,Makeup Brush Set,11,2024-10-17 00:00:00,22.68,12052,France
536578,P1055,Pen Set,6,2024-01-10 00:00:00,10.51,12053,Australia
536579,P1016,Cutting Board,4,2024-02-14 00:00:00,13.48,12053,Australia
536579,P1046,Power Bank,6,2024-02-14 00:00:00,23.22,12053,Australia
536579,P1033,Protein Shaker,6,2024-02-14 00:00:00,8.4,12053,Australia
536580,P1023,Wall Art Print,5,2024-05-02 00:00:00,21.23,12053,Australia
536580,P1020,Plant Pot,3,2024-05-02 00:00:00,13.53,12053,Australia
536581,P1059,Nightlight,3,2024-05-07 00:00:00,9.53,12053,Australia
